date,1. open,2. high,3. low,4. close,5. volume
2023-01-03 16:00:00,141.31,141.62,141.25,141.52,367831.0
2023-01-03 15:45:00,141.23,141.46,141.19,141.34,166511.0
2023-01-03 15:30:00,141.43,141.66,141.18,141.23,95480.0
2023-01-03 15:15:00,141.15,141.44,141.14,141.42,78969.0
2023-01-03 15:00:00,140.955,141.33,140.955,141.17,66553.0
2023-01-03 14:45:00,140.81,140.96,140.48,140.94,74699.0
2023-01-03 14:30:00,140.92,140.99,140.7,140.82,70808.0
2023-01-03 14:15:00,141.12,141.2,140.87,140.91,53705.0
2023-01-03 14:00:00,141.05,141.21,140.88,141.11,66589.0
2023-01-03 13:45:00,141.13,141.2,140.99,141.065,69466.0
2023-01-03 13:30:00,140.89,141.1999,140.78,141.15,72103.0
2023-01-03 13:15:00,140.99,141.085,140.89,140.89,47564.0
2023-01-03 13:00:00,140.88,141.06,140.66,141.01,59712.0
2023-01-03 12:45:00,140.9304,141.22,140.8638,140.93,54892.0
2023-01-03 12:30:00,141.155,141.155,140.71,140.93,73996.0
2023-01-03 12:15:00,140.64,141.17,140.64,141.17,141429.0
2023-01-03 12:00:00,140.73,140.815,140.5,140.64,77296.0
2023-01-03 11:45:00,140.88,140.89,140.57,140.75,101602.0
2023-01-03 11:30:00,140.81,141.01,140.77,140.895,99903.0
2023-01-03 11:15:00,141.47,141.68,140.81,140.83,83834.0
2023-01-03 11:00:00,141.52,141.57,141.17,141.46,78881.0
2023-01-03 10:45:00,141.15,141.555,140.98,141.48,81264.0
2023-01-03 10:30:00,141.18,141.23,140.75,141.17,91597.0
2023-01-03 10:15:00,141.06,141.5,141.055,141.19,81629.0
2023-01-03 10:00:00,141.54,141.56,140.93,141.03,152826.0
2023-01-03 09:45:00,141.1,141.9,140.63,141.52,262418.0
2023-01-03 09:15:00,141.26,141.26,140.89,141.1,4470.0
2023-01-03 09:00:00,141.26,141.26,141.26,141.26,100.0
2023-01-03 08:15:00,141.25,141.25,141.25,141.25,518.0
2023-01-03 08:00:00,141.25,141.25,141.25,141.25,268.0
2023-01-03 05:30:00,141.75,141.75,141.75,141.75,200.0
2023-01-03 05:00:00,141.53,141.68,141.53,141.68,340.0
2022-12-30 18:00:00,141.4999,141.4999,141.4999,141.4999,300.0
2022-12-30 17:00:00,140.89,140.89,140.89,140.89,300.0
2022-12-30 16:45:00,140.9,140.9,140.89,140.89,1764.0
2022-12-30 16:15:00,140.89,141.2,140.89,140.89,140004.0
2022-12-30 16:00:00,140.395,140.9,140.395,140.89,408546.0
2022-12-30 15:45:00,139.935,140.465,139.92,140.42,109205.0
2022-12-30 15:30:00,139.94,140.13,139.87,139.94,87096.0
2022-12-30 15:15:00,139.47,139.97,139.46,139.93,92221.0
2022-12-30 15:00:00,139.68,139.72,139.45,139.46,94069.0
2022-12-30 14:45:00,139.82,139.9,139.675,139.69,54255.0
2022-12-30 14:30:00,139.83,139.8616,139.7,139.83,48222.0
2022-12-30 14:15:00,139.93,140.0,139.79,139.85,52473.0
2022-12-30 14:00:00,139.9261,139.965,139.85,139.92,48655.0
2022-12-30 13:45:00,139.84,140.06,139.81,139.93,66610.0
2022-12-30 13:30:00,140.26,140.26,139.525,139.84,97003.0
2022-12-30 13:15:00,140.35,140.405,140.23,140.275,43344.0
2022-12-30 13:00:00,140.48,140.495,140.2,140.32,45766.0
2022-12-30 12:45:00,140.47,140.54,140.39,140.44,42488.0
2022-12-30 12:30:00,140.37,140.515,140.37,140.45,36728.0
2022-12-30 12:15:00,140.44,140.55,140.32,140.35,86398.0
2022-12-30 12:00:00,140.31,140.475,140.205,140.43,62579.0
2022-12-30 11:45:00,140.1,140.505,140.07,140.3,64762.0
2022-12-30 11:30:00,140.19,140.2,139.98,140.09,78412.0
2022-12-30 11:15:00,140.28,140.3,140.09,140.175,51806.0
2022-12-30 11:00:00,140.4723,140.68,140.26,140.285,50241.0
2022-12-30 10:45:00,140.64,140.68,140.47,140.47,59213.0
2022-12-30 10:30:00,140.485,140.75,140.37,140.63,68337.0
2022-12-30 10:15:00,140.4,140.53,140.22,140.47,105260.0
2022-12-30 10:00:00,140.675,140.715,140.23,140.43,74853.0
2022-12-30 09:45:00,140.54,140.8299,140.0771,140.71,109593.0
2022-12-30 09:30:00,140.55,140.75,140.55,140.75,1504.0
2022-12-30 08:30:00,140.74,140.74,140.67,140.68,1118.0
2022-12-30 08:15:00,140.74,140.78,140.74,140.78,639.0
2022-12-29 19:15:00,141.0,141.0,141.0,141.0,400.0
2022-12-29 19:00:00,141.0,141.0,141.0,141.0,500.0
2022-12-29 18:00:00,141.02,141.05,141.02,141.05,700.0
2022-12-29 17:15:00,141.05,141.06,141.05,141.06,987.0
2022-12-29 17:00:00,141.2,141.24,141.06,141.06,1202.0
2022-12-29 16:30:00,141.06,141.06,141.06,141.06,11345.0
2022-12-29 16:15:00,141.06,141.06,141.06,141.06,44858.0
2022-12-29 16:00:00,141.14,141.3152,140.9,141.03,421730.0
2022-12-29 15:45:00,141.11,141.1612,140.98,141.151,87470.0
2022-12-29 15:30:00,141.07,141.18,141.0,141.1,82147.0
2022-12-29 15:15:00,141.29,141.42,141.1,141.1,56021.0
2022-12-29 15:00:00,141.47,141.48,141.25,141.3084,53824.0
2022-12-29 14:45:00,141.28,141.52,141.26,141.48,37716.0
2022-12-29 14:30:00,141.35,141.47,141.25,141.275,46903.0
2022-12-29 14:15:00,141.47,141.63,141.345,141.36,48534.0
2022-12-29 14:00:00,141.45,141.46,141.31,141.45,47439.0
2022-12-29 13:45:00,141.41,141.478,141.29,141.44,56679.0
2022-12-29 13:30:00,141.27,141.455,141.19,141.44,41037.0
2022-12-29 13:15:00,141.54,141.54,141.225,141.2866,41346.0
2022-12-29 13:00:00,141.4,141.5827,141.325,141.55,62891.0
2022-12-29 12:45:00,141.52,141.52,141.28,141.37,56090.0
2022-12-29 12:30:00,141.59,141.66,141.49,141.51,40345.0
2022-12-29 12:15:00,141.77,141.83,141.52,141.61,53549.0
2022-12-29 12:00:00,141.475,141.8,141.46,141.76,57797.0
2022-12-29 11:45:00,141.34,141.55,141.34,141.46,55151.0
2022-12-29 11:30:00,141.24,141.441,141.215,141.335,57985.0
2022-12-29 11:15:00,141.68,141.71,141.17,141.25,60094.0
2022-12-29 11:00:00,141.5802,141.78,141.51,141.67,61307.0
2022-12-29 10:45:00,141.9198,142.01,141.61,141.62,70918.0
2022-12-29 10:30:00,141.85,142.26,141.82,141.9038,89567.0
2022-12-29 10:15:00,142.06,142.09,141.81,141.9,54176.0
2022-12-29 10:00:00,141.72,142.05,141.58,142.05,67149.0
2022-12-29 09:45:00,140.58,141.86,140.45,141.6809,111718.0
2022-12-29 09:15:00,140.53,140.53,140.53,140.53,329.0
2022-12-29 09:00:00,140.5,140.5,140.5,140.5,1603.0
2022-12-29 08:15:00,140.02,140.02,140.02,140.02,107.0
2022-12-28 18:15:00,140.3,140.3,140.3,140.3,100.0
2022-12-28 18:00:00,140.1,140.1,140.1,140.1,100.0
2022-12-28 17:30:00,140.02,140.02,140.02,140.02,11345.0
2022-12-28 17:15:00,140.28,140.3,140.01,140.01,1297.0
2022-12-28 17:00:00,140.02,140.02,140.01,140.01,11459.0
2022-12-28 16:30:00,139.49,139.49,139.49,139.49,118.0
2022-12-28 16:15:00,140.02,140.02,140.02,140.02,138541.0
2022-12-28 16:00:00,139.99,140.265,139.95,140.0,338956.0
2022-12-28 15:45:00,140.24,141.9697,139.99,140.0041,140073.0
2022-12-28 15:30:00,140.23,140.43,140.2,140.241,64080.0
2022-12-28 15:15:00,140.56,140.6,140.24,140.24,62850.0
2022-12-28 15:00:00,140.77,140.81,140.4973,140.565,79926.0
2022-12-28 14:45:00,140.49,140.765,140.435,140.765,58420.0
2022-12-28 14:30:00,140.5,140.585,140.37,140.49,59046.0
2022-12-28 14:15:00,140.69,140.77,140.44,140.54,55654.0
2022-12-28 14:00:00,140.87,140.95,140.68,140.7,37901.0
2022-12-28 13:45:00,141.0215,141.0341,140.8,140.85,34202.0
2022-12-28 13:30:00,141.025,141.12,140.9,141.032,40103.0
2022-12-28 13:15:00,140.9206,141.25,140.9206,141.03,42306.0
2022-12-28 13:00:00,140.765,141.07,140.755,140.96,48688.0
2022-12-28 12:45:00,140.72,140.91,140.69,140.78,47224.0
2022-12-28 12:30:00,140.68,140.73,140.55,140.7212,56946.0
2022-12-28 12:15:00,140.94,141.0,140.67,140.68,61881.0
2022-12-28 12:00:00,141.27,141.27,140.9,140.97,59109.0
2022-12-28 11:45:00,141.495,141.495,141.015,141.285,64892.0
2022-12-28 11:30:00,141.44,141.57,141.299,141.47,65520.0
2022-12-28 11:15:00,141.61,141.71,141.34,141.41,77247.0
2022-12-28 11:00:00,141.94,142.1,141.61,141.625,50152.0
2022-12-28 10:45:00,141.94,142.15,141.82,141.971,90572.0
2022-12-28 10:30:00,142.4,142.485,141.89,141.93,85623.0
2022-12-28 10:15:00,142.26,142.52,142.22,142.412,83101.0
2022-12-28 10:00:00,142.45,142.65,142.06,142.26,62967.0
2022-12-28 09:45:00,142.4,142.81,142.29,142.45,110122.0
2022-12-28 09:30:00,142.43,142.43,142.43,142.43,129.0
2022-12-28 08:30:00,142.4394,142.4394,142.4394,142.4394,200.0
2022-12-28 08:15:00,141.87,141.87,141.87,141.87,423.0
2022-12-27 17:30:00,142.66,142.68,142.66,142.68,647.0
2022-12-27 17:00:00,142.34,142.34,142.34,142.34,164.0
2022-12-27 16:30:00,142.25,142.25,142.25,142.25,101.0
2022-12-27 16:15:00,142.42,142.42,142.42,142.42,136862.0
2022-12-27 16:00:00,142.37,142.47,142.16,142.42,270691.0
2022-12-27 15:45:00,142.44,142.53,142.375,142.375,85087.0
2022-12-27 15:30:00,142.355,142.425,142.29,142.42,54406.0
2022-12-27 15:15:00,142.25,142.37,142.0959,142.34,78486.0
2022-12-27 15:00:00,142.1,142.28,142.08,142.22,47901.0
2022-12-27 14:45:00,142.0799,142.15,141.9822,142.09,54603.0
2022-12-27 14:30:00,142.4,142.4,142.045,142.09,50993.0
2022-12-27 14:15:00,142.49,142.62,142.39,142.42,37033.0
2022-12-27 14:00:00,142.625,142.71,142.475,142.53,79105.0
2022-12-27 13:45:00,142.475,142.645,142.3219,142.62,56309.0
2022-12-27 13:30:00,142.53,142.63,142.445,142.5,202801.0
2022-12-27 13:15:00,142.4,142.59,142.34,142.52,43112.0
2022-12-27 13:00:00,142.21,142.395,142.0493,142.395,41939.0
2022-12-27 12:45:00,142.18,142.31,142.15,142.2209,34419.0
2022-12-27 12:30:00,142.51,142.54,142.18,142.2,44516.0
2022-12-27 12:15:00,142.48,142.5797,142.315,142.51,44362.0
2022-12-27 12:00:00,142.66,142.72,142.43,142.465,66983.0
2022-12-27 11:45:00,142.31,142.65,142.265,142.65,57485.0
2022-12-27 11:30:00,142.24,142.38,141.99,142.35,54769.0
2022-12-27 11:15:00,141.97,142.31,141.965,142.24,50621.0
2022-12-27 11:00:00,142.0601,142.225,141.95,141.99,54551.0
2022-12-27 10:45:00,142.26,142.2926,141.965,142.07,45182.0
2022-12-27 10:30:00,141.9599,142.47,141.823,142.23,77642.0
2022-12-27 10:15:00,141.46,141.9477,141.23,141.9477,69944.0
2022-12-27 10:00:00,141.85,141.85,141.38,141.52,86203.0
2022-12-27 09:45:00,141.73,141.96,141.39,141.88,104534.0
2022-12-27 09:00:00,141.74,141.74,141.74,141.74,200.0
2022-12-27 08:30:00,142.24,142.24,142.24,142.24,100.0
2022-12-23 16:30:00,141.65,141.65,141.65,141.65,6326.0
2022-12-23 16:15:00,141.65,141.65,141.65,141.65,66051.0
2022-12-23 16:00:00,141.47,141.67,141.39,141.66,266969.0
2022-12-23 15:45:00,141.51,141.56,141.285,141.48,88346.0
2022-12-23 15:30:00,141.59,141.76,141.46,141.5,58238.0
2022-12-23 15:15:00,141.65,141.8565,141.5104,141.58,67018.0
2022-12-23 15:00:00,141.53,141.66,141.39,141.655,53039.0
2022-12-23 14:45:00,141.33,141.57,141.33,141.54,54536.0
2022-12-23 14:30:00,141.23,141.38,141.18,141.35,39452.0
2022-12-23 14:15:00,141.1,141.247,141.01,141.22,33058.0
2022-12-23 14:00:00,141.13,141.19,140.91,141.13,41082.0
2022-12-23 13:45:00,141.245,141.3,141.14,141.14,25657.0
2022-12-23 13:30:00,140.95,141.22,140.94,141.2,33582.0
2022-12-23 13:15:00,140.89,141.1395,140.89,140.94,31016.0
2022-12-23 13:00:00,140.82,140.91,140.722,140.87,35287.0
2022-12-23 12:45:00,140.9207,141.06,140.75,140.83,33694.0
2022-12-23 12:30:00,140.8,141.1672,140.74,140.94,59228.0
2022-12-23 12:15:00,140.81,140.94,140.62,140.8,60980.0
2022-12-23 12:00:00,140.64,140.8471,140.57,140.84,46802.0
2022-12-23 11:45:00,140.695,140.96,140.54,140.67,60335.0
2022-12-23 11:30:00,140.7,140.88,140.64,140.66,48837.0
2022-12-23 11:15:00,141.09,141.12,140.65,140.73,53613.0
2022-12-23 11:00:00,140.81,141.16,140.77,141.1199,54413.0
2022-12-23 10:45:00,140.725,141.01,140.67,140.78,57412.0
2022-12-23 10:30:00,140.12,140.81,140.08,140.72,59435.0
2022-12-23 10:15:00,139.88,140.58,139.81,140.13,85782.0
2022-12-23 10:00:00,140.51,140.5395,139.6,139.835,109122.0
2022-12-23 09:45:00,140.59,140.935,139.97,140.5,155833.0
2022-12-23 09:15:00,140.89,140.89,140.88,140.88,683.0
2022-12-22 19:15:00,140.67,140.67,140.67,140.67,500.0
2022-12-22 17:15:00,140.52,140.75,140.47,140.75,4019.0
2022-12-22 16:30:00,140.99,140.99,140.99,140.99,300.0
2022-12-22 16:15:00,140.88,140.88,140.88,140.88,93858.0
2022-12-22 16:00:00,140.213,140.94,140.18,140.89,318024.0
2022-12-22 15:45:00,140.44,140.49,140.15,140.26,136901.0
2022-12-22 15:30:00,139.9,140.43,139.865,140.42,165688.0
2022-12-22 15:15:00,139.96,140.25,139.83,139.89,113514.0
2022-12-22 15:00:00,139.5,139.99,139.5,139.97,56887.0
2022-12-22 14:45:00,139.61,139.8199,139.39,139.48,58564.0
2022-12-22 14:30:00,139.53,139.68,139.2901,139.63,55198.0
2022-12-22 14:15:00,139.305,139.57,139.27,139.54,69035.0
2022-12-22 14:00:00,139.07,139.35,139.07,139.26,74041.0
2022-12-22 13:45:00,138.86,139.08,138.62,139.08,67438.0
2022-12-22 13:30:00,139.06,139.06,138.75,138.885,58669.0
2022-12-22 13:15:00,139.41,139.41,138.9,139.075,71428.0
2022-12-22 13:00:00,139.2691,139.5,139.24,139.42,69354.0
2022-12-22 12:45:00,139.59,139.7019,139.17,139.2698,60884.0
2022-12-22 12:30:00,140.0724,140.23,139.565,139.6,76960.0
2022-12-22 12:15:00,140.15,140.4,140.08,140.11,94446.0
2022-12-22 12:00:00,139.6934,140.14,139.68,140.14,81079.0
2022-12-22 11:45:00,139.62,139.87,139.49,139.693,110336.0
2022-12-22 11:30:00,139.62,139.7,139.51,139.6283,73048.0
2022-12-22 11:15:00,139.83,139.83,139.48,139.6284,60207.0
2022-12-22 11:00:00,140.0675,140.245,139.85,139.85,68073.0
2022-12-22 10:45:00,139.68,140.1,139.58,140.0368,90834.0
2022-12-22 10:30:00,139.48,139.9,139.38,139.72,95517.0
2022-12-22 10:15:00,139.56,139.57,139.17,139.45,141813.0
2022-12-22 10:00:00,140.44,140.47,139.42,139.56,182527.0
2022-12-22 09:45:00,140.95,141.44,140.0253,140.46,241622.0
2022-12-22 09:30:00,141.92,141.92,141.0,141.0,1760.0
2022-12-22 09:00:00,141.06,141.06,141.06,141.06,100.0
2022-12-22 08:15:00,141.97,141.97,141.97,141.97,215.0
2022-12-22 07:15:00,142.14,142.14,142.14,142.14,550.0
2022-12-21 19:00:00,142.2,142.2,142.2,142.2,227.0
2022-12-21 18:30:00,142.3,142.3,142.3,142.3,236.0
2022-12-21 16:30:00,142.14,142.14,142.14,142.14,6487.0
2022-12-21 16:15:00,142.14,142.14,142.14,142.14,83597.0
2022-12-21 16:00:00,142.34,142.345,141.85,142.14,461647.0
2022-12-21 15:45:00,142.33,142.51,142.24,142.33,164734.0
2022-12-21 15:30:00,142.645,142.67,142.29,142.32,90793.0
2022-12-21 15:15:00,142.7,142.815,142.32,142.63,111764.0
2022-12-21 15:00:00,142.7,142.745,142.61,142.7118,90334.0
2022-12-21 14:45:00,142.74,142.82,142.5456,142.71,64379.0
2022-12-21 14:30:00,143.04,143.075,142.74,142.7479,71707.0
2022-12-21 14:15:00,142.52,143.09,142.52,143.025,138382.0
2022-12-21 14:00:00,142.23,142.53,142.23,142.5081,454805.0
2022-12-21 13:45:00,141.97,142.195,141.97,142.195,37170.0
2022-12-21 13:30:00,142.24,142.24,141.78,141.96,63753.0
2022-12-21 13:15:00,142.2655,142.44,142.17,142.24,66108.0
2022-12-21 13:00:00,142.03,142.27,141.86,142.27,64799.0
2022-12-21 12:45:00,141.87,142.04,141.86,142.03,35820.0
2022-12-21 12:30:00,142.07,142.115,141.77,141.84,64702.0
2022-12-21 12:15:00,141.98,142.18,141.871,142.04,64337.0
2022-12-21 12:00:00,142.66,142.66,141.975,142.0,125849.0
2022-12-21 11:45:00,142.415,142.72,142.415,142.668,84826.0
2022-12-21 11:30:00,142.585,142.61,142.33,142.4,59203.0
2022-12-21 11:15:00,142.31,142.704,142.31,142.59,70260.0
2022-12-21 11:00:00,142.465,142.49,142.08,142.295,99672.0
2022-12-21 10:45:00,142.21,142.565,142.05,142.47,84466.0
2022-12-21 10:30:00,141.7762,142.31,141.755,142.1801,108409.0
2022-12-21 10:15:00,141.11,142.03,141.01,141.765,147575.0
2022-12-21 10:00:00,141.47,141.71,140.975,141.11,161775.0
2022-12-21 09:45:00,141.84,142.115,141.51,141.52,179126.0
2022-12-21 09:30:00,141.9999,141.9999,141.76,141.76,837.0
2022-12-21 09:00:00,142.24,142.24,142.11,142.11,334.0
2022-12-21 08:30:00,142.3161,142.3161,142.3161,142.3161,215.0
2022-12-21 08:15:00,142.01,142.1599,141.92,142.1599,526.0
2022-12-20 20:00:00,141.4,141.69,141.4,141.69,274.0
2022-12-20 17:15:00,141.12,141.12,141.12,141.12,1174.0
2022-12-20 17:00:00,141.28,141.28,141.28,141.28,2200.0
2022-12-20 16:30:00,141.25,141.25,141.25,141.25,100.0
2022-12-20 16:15:00,141.28,141.28,141.25,141.28,317869.0
2022-12-20 16:00:00,141.39,141.405,141.1,141.27,597727.0
2022-12-20 15:45:00,140.98,141.425,140.96,141.395,206537.0
2022-12-20 15:30:00,140.88,141.04,140.66,140.98,135256.0
2022-12-20 15:15:00,140.97,140.97,140.64,140.89,147324.0
2022-12-20 15:00:00,140.9,141.19,140.9,140.97,116007.0
2022-12-20 14:45:00,140.88,141.07,140.72,140.895,123965.0
2022-12-20 14:30:00,140.97,141.05,140.8,140.9,82307.0
2022-12-20 14:15:00,140.706,141.01,140.61,140.97,79505.0
2022-12-20 14:00:00,141.08,141.09,140.67,140.69,63332.0
2022-12-20 13:45:00,140.9269,141.12,140.91,141.07,81592.0
2022-12-20 13:30:00,140.67,140.91,140.49,140.88,93525.0
2022-12-20 13:15:00,140.7601,140.825,140.565,140.66,64267.0
2022-12-20 13:00:00,140.475,140.77,140.435,140.755,71425.0
2022-12-20 12:45:00,140.34,140.54,140.26,140.479,61570.0
2022-12-20 12:30:00,140.24,140.51,140.195,140.35,70334.0
2022-12-20 12:15:00,140.21,140.44,140.1604,140.24,61590.0
2022-12-20 12:00:00,140.05,140.4,139.95,140.19,108578.0
2022-12-20 11:45:00,139.22,140.03,139.21,140.03,146831.0
2022-12-20 11:30:00,140.06,140.07,139.19,139.19,90900.0
2022-12-20 11:15:00,139.82,140.19,139.77,140.07,788726.0
2022-12-20 11:00:00,139.93,140.015,139.78,139.83,129223.0
2022-12-20 10:45:00,139.68,139.93,139.425,139.93,102941.0
2022-12-20 10:30:00,139.83,140.05,139.61,139.66,176942.0
2022-12-20 10:15:00,139.28,139.91,139.28,139.83,182171.0
2022-12-20 10:00:00,138.585,139.33,138.44,139.27,127465.0
2022-12-20 09:45:00,138.84,139.14,138.34,138.57,252531.0
2022-12-20 09:30:00,138.81,138.81,138.81,138.81,249.0
2022-12-20 08:45:00,138.7,138.7,138.7,138.7,436.0
2022-12-20 08:15:00,138.48,138.48,138.48,138.48,2025.0
2022-12-19 19:15:00,138.88,138.88,138.88,138.88,105.0
2022-12-19 18:30:00,138.84,138.84,138.56,138.56,1167.0
2022-12-19 18:15:00,138.79,138.81,138.79,138.81,695.0
2022-12-19 17:30:00,138.55,138.55,138.55,138.55,300.0
2022-12-19 17:15:00,138.63,138.63,138.59,138.59,3092.0
2022-12-19 16:45:00,138.75,138.75,138.6002,138.6002,1017.0
2022-12-19 16:30:00,138.87,138.87,138.81,138.81,12428.0
2022-12-19 16:15:00,138.87,138.87,138.81,138.81,208020.0
2022-12-19 16:00:00,138.24,138.89,138.24,138.83,723986.0
2022-12-19 15:45:00,137.8,138.27,137.78,138.25,577632.0
2022-12-19 15:30:00,137.535,137.905,137.535,137.81,129770.0
2022-12-19 15:15:00,137.42,137.72,137.275,137.53,156378.0
2022-12-19 15:00:00,137.5,137.595,137.27,137.44,97183.0
2022-12-19 14:45:00,137.46,137.58,137.38,137.48,71805.0
2022-12-19 14:30:00,137.71,137.795,137.43,137.45,80453.0
2022-12-19 14:15:00,137.51,137.7361,137.35,137.72,99556.0
2022-12-19 14:00:00,137.21,137.536,137.21,137.52,101665.0
2022-12-19 13:45:00,137.6,137.69,137.195,137.2073,138007.0
2022-12-19 13:30:00,137.86,137.89,137.56,137.62,113868.0
2022-12-19 13:15:00,138.095,138.235,137.72,137.86,96813.0
2022-12-19 13:00:00,138.045,138.27,137.995,138.095,130481.0
2022-12-19 12:45:00,137.98,138.17,137.83,138.065,105705.0
2022-12-19 12:30:00,138.11,138.23,137.87,137.96,110008.0
2022-12-19 12:15:00,137.945,138.155,137.85,138.105,102372.0
2022-12-19 12:00:00,137.83,137.98,137.805,137.93,131355.0
2022-12-19 11:45:00,138.2,138.335,137.53,137.829,216980.0
2022-12-19 11:30:00,138.31,138.64,138.11,138.21,141768.0
2022-12-19 11:15:00,138.9,138.92,138.3037,138.3037,145596.0
2022-12-19 11:00:00,138.9404,139.04,138.64,138.88,178666.0
2022-12-19 10:45:00,139.65,139.65,138.9,138.9456,92663.0
2022-12-19 10:30:00,139.57,139.99,139.52,139.66,72237.0
2022-12-19 10:15:00,139.755,139.79,139.45,139.59,93306.0
2022-12-19 10:00:00,140.33,140.44,139.63,139.75,133104.0
2022-12-19 09:45:00,140.16,140.43,139.75,140.35,268890.0
2022-12-19 09:30:00,140.6,140.6,140.6,140.6,111.0
2022-12-19 09:00:00,140.36,140.36,140.36,140.36,400.0
2022-12-19 08:15:00,140.88,140.88,140.65,140.65,522.0
